"tabla","variable","etiqueta","tipo","codigo","categoria"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","20805","La (Marka) San Andrés de Machaca"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","20806","Jesús de Machaka"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","20807","Taraco"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","20901","Luribay"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","20902","Sapahaqui"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","20903","Yaco"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","20904","Malla"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","20905","Cairoma"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","21001","Inquisivi"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","21002","Quime"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","21003","Cajuata"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","21004","Colquiri"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","21005","Ichoca"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","21006","Villa Libertad Licoma"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","21101","Chulumani"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","21102","Irupana"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","21103","Yanacachi"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","21104","Palos Blancos"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","21105","La Asunta"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","21201","Pucarani"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","21202","Laja"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","21203","Batallas"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","21204","Puerto Pérez"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","21301","Sicasica"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","21302","Umala"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","21303","Ayo Ayo"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","21304","Calamarca"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","21305","Patacamaya"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","21306","Colquencha"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","21307","Collana"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","21401","Coroico"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","21402","Coripata"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","21501","Ixiamas"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","21502","San Buenaventura"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","21601","Charazani"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","21602","Curva"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","21701","Copacabana"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","21702","San Pedro de Tiquina"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","21703","Tito Yupanqui"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","21801","San Pedro de Curahuara"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","21802","Papel Pampa"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","21803","Chacarilla"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","21901","Santiago de Machaca"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","21902","Catacora"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","22001","Caranavi"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","22002","Alto Beni"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","30101","Cochabamba"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","30201","Aiquile"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","30202","Pasorapa"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","30203","Omereque"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","30301","Ayopaya"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","30302","Morochata"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","30303","Cocapata"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","30401","Tarata"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","30402","Anzaldo"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","30403","Arbieto"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","30404","Sacabamba"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","30501","Arani"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","30502","Vacas"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","30601","Arque"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","30602","Tacopaya"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","30701","Capinota"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","30702","Santiváñez"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","30703","Sicaya"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","30801","Cliza"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","30802","Toco"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","30803","Tolata"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","30901","Quillacollo"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","30902","Sipesipe"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","30903","Tiquipaya"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","30904","Vinto"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","30905","Colcapirhua"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","31001","Sacaba"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","31002","Colomi"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","31003","Villa Tunari"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","31101","Tapacarí"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","31201","Totora"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","31202","Pojo"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","31203","Pocona"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","31204","Chimoré"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","31205","Puerto Villarroel"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","31206","Entre Ríos"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","31301","Mizque"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","31302","Vila Vila"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","31303","Alalay"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","31304","TIOC-Raqaypampa"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","31401","Punata"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","31402","Villa Rivero"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","31403","San Benito"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","31404","Tacachi"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","31405","Villa Gualberto Villarroel"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","31501","Bolívar"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","31601","Tiraque"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","31602","Shinahota"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","40101","Oruro"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","40102","Caracollo"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","40103","El Choro"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","40104","Paria"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","40201","Challapata"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","40202","Santuario de Quillacas"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","40301","Corque"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","40302","Choquecota"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","40401","Curahuara de Carangas"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","40402","Turco"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","40501","Huachacalla"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","40502","Escara"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","40503","Cruz de Machacamarca"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","40504","Yunguyo del Litoral"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","40505","Esmeralda"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","40601","Poopó"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","40602","Pazña"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","40603","Antequera"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","40701","Huanuni"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","40702","Machacamarca"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","40801","Salinas de Garci Mendoza (Autonomía Indígena Originario Campesina de Salinas)"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","40802","Pampa Aullagas"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","40901","Sabaya"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","40902","Coipasa"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","40903","Uru Chipaya (Nación Originaria Uru Chipaya)"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","41001","Toledo"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","41101","Eucaliptus"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","41201","Andamarca"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","41202","Belén de Andamarca"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","41301","Totora"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","41401","Santiago de Huari"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","41501","La Rivera"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","41502","Todos Santos"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","41503","Carangas"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","41601","Santiago de Huayllamarca"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","50101","Potosí"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","50102","Tinguipaya"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","50103","Yocalla"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","50104","Urmiri"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","50201","Uncía"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","50202","Chayanta"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","50203","Llallagua"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","50204","Chuquihuta Ayllu Jucumani"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","50301","Betanzos"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","50302","Chaquí"
"persona","p52_mun_mov_cod","52.B. Municipio de Movilidad Cotidiana","categorica","50303","Tacobamba"
